job_id,title,company,city,contract,salary,publish_time,premium,job_url,logo_url
tUpq,System Administrator (آقا),خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpq/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-system-administrator-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUpL,کارشناس مجازی‏ سازی و ذخیره سازی,خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpL/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%85%D8%AC%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D8%B2%DB%8C-%D9%88-%D8%B0%D8%AE%DB%8C%D8%B1%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUpL,کارشناس مجازی‏ سازی و ذخیره سازی,خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpL/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%85%D8%AC%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D8%B2%DB%8C-%D9%88-%D8%B0%D8%AE%DB%8C%D8%B1%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUp6,کارشناس Mainframe,خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUp6/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-mainframe-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUpw,کارشناس پایش و مانیتورینگ سامانه (آقا),خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpw/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%BE%D8%A7%DB%8C%D8%B4-%D9%88-%D9%85%D8%A7%D9%86%DB%8C%D8%AA%D9%88%D8%B1%DB%8C%D9%86%DA%AF-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUpp,تحلیلگر امنیت (SOC Tier 2-آقا),خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpp/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D8%AD%D9%84%DB%8C%D9%84%DA%AF%D8%B1-%D8%A7%D9%85%D9%86%DB%8C%D8%AA-soc-tier-2-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
taRR,کارشناس امنیت شبکه (آقا),بیمه اتکایی امین | Amin Reinsurance Company,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/amin-reinsurance-company-1/jobs/taRR/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D9%85%D9%86%DB%8C%D8%AA-%D8%B4%D8%A8%DA%A9%D9%87-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%A8%DB%8C%D9%85%D9%87-%D8%A7%D8%AA%DA%A9%D8%A7%DB%8C%DB%8C-%D8%A7%D9%85%DB%8C%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://jobinja.ir/assets/img/logo-placeholder.png
taWC,برنامه‌نویس .NET,پرداخت الکترونیک پاسارگاد | Pasargad Electronic Payment,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/pasargad-electronic-payment-co/jobs/taWC/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-net-%D8%AF%D8%B1-%D9%BE%D8%B1%D8%AF%D8%A7%D8%AE%D8%AA-%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%D9%88%D9%86%DB%8C%DA%A9-%D9%BE%D8%A7%D8%B3%D8%A7%D8%B1%DA%AF%D8%A7%D8%AF?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/xsYnSu_6fL-chIxtSOUPDgANv3E=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/778b8316-05be-11e9-bf47-d6b790452c1a_7f799b0e-0630-4a18-b351-51ccac54ef22/main.jpg
tae5,طراح وب (وردپرس),تیم خوب | Teamkhoob,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/teamkhoob/jobs/tae5/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%B7%D8%B1%D8%A7%D8%AD-%D9%88%D8%A8-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-%D8%AF%D8%B1-%D8%AA%DB%8C%D9%85-%D8%AE%D9%88%D8%A8?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/bliJ1-u0-EDJry5CPwx39ddzRX4=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/529474ac-5e80-486d-805e-9a5f550b4a8e/main.jpg
taeh,برنامه‌نویس هوش مصنوعی (AI),تیم خوب | Teamkhoob,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/teamkhoob/jobs/taeh/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C-ai-%D8%AF%D8%B1-%D8%AA%DB%8C%D9%85-%D8%AE%D9%88%D8%A8?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/bliJ1-u0-EDJry5CPwx39ddzRX4=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/529474ac-5e80-486d-805e-9a5f550b4a8e/main.jpg
taWc,کارشناس ارشد DevOps(آقا),تدبیر پرداز | Tadbir Pardaz,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/tadbirpardaz/jobs/taWc/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-devops-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%AA%D8%AF%D8%A8%DB%8C%D8%B1-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/AewtNZTJjUWKGUoWAMSJeEtjwu0=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/566d4a00-76b0-11e7-9ffb-06a874001fea_8ccecf2c-89d9-456b-afee-d64ca097b493/main.png
tqMG,کارشناس پشتیبانی سایت,نیایش سیر سحر  | Niyayeshseir,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/niyayeshseir/jobs/tqMG/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%AF%D8%B1-%D9%86%DB%8C%D8%A7%DB%8C%D8%B4-%D8%B3%DB%8C%D8%B1-%D8%B3%D8%AD%D8%B1?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/q7VyO3Z3eiheQNn5JAzWrz_p_U4=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/f2f9b55a-9bf5-4592-9641-e42677054a4c/main.jpg
taFY,کارشناس پشتیبانی IT,جاویدان خرد دادار گیتی (تکین سازان نیک پی) | Javidan Kherad Dadar Giti,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/takin-sazan-nik-pay/jobs/taFY/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C-it-%D8%AF%D8%B1-%D8%AC%D8%A7%D9%88%DB%8C%D8%AF%D8%A7%D9%86-%D8%AE%D8%B1%D8%AF-%D8%AF%D8%A7%D8%AF%D8%A7%D8%B1-%DA%AF%DB%8C%D8%AA%DB%8C-%D8%AA%DA%A9%DB%8C%D9%86-%D8%B3%D8%A7%D8%B2%D8%A7%D9%86-%D9%86%DB%8C%DA%A9-%D9%BE%DB%8C?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/tklbLN1SWQpFtqwKISlkhDdSbl0=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/189ce26f-6154-4092-a6b4-be4123728a9f/main.jpg
tpGZ,Back-End) Senior Java Developer),پایشگران مديريت طرح | Payeshgaran MT,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/payeshgaran-mt/jobs/tpGZ/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-back-end-senior-java-developer-%D8%AF%D8%B1-%D9%BE%D8%A7%DB%8C%D8%B4%DA%AF%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%8A%D8%B1%D9%8A%D8%AA-%D8%B7%D8%B1%D8%AD?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/WRM4L0PEK-Jkh0tSZIWK7LLoXEM=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff0b978c-4f61-49f8-99e6-b632f235dea4/main.png
